編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
106,106,97013261,順裕營造有限公司,F營造業(建築工程業),跌倒,1,臺東縣政府,93506601,105-106年再造歷史現場專案計畫『民權里日式建築文化園區修復再利用計畫』工程,日式建築之土台上方大引處,2281,臺東縣臺東市寶桑路38號,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-08-20,是,03
107,107,11166702,永大機電工業股份有限公司,C製造業(輸送機械設備製造業),墜落、滾落,1,誠隆建設股份有限公司,-,新北市深坑區埔新段店鋪住宅大樓新建工程,屋突1樓電梯井,2267,新北市深坑區北深路2段141號旁,新北市政府勞動檢查處,2018,2018-08-20,是,05
108,108,,勵拓有限公司,G批發及零售業(其他食品批發業),墜落、滾落,1,-,,,,2267,新北市泰山區磚雅厝路24號,新北市政府勞動檢查處,2018,2018-08-20,是,05
109,109,63003906,三井工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,國泰人壽保險股份有限公司,03374707,高速鐵路桃園車站特定區產業專用區開發經營案水族館、飯店、影城暨商場複合式商業大樓新建工程,5樓南側樓板鋼樑開放邊緣,,桃園市中壢區青昇段426地號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-08-19,是,01
110,110,23750095,柏承科技股份有限公司,C製造業(印刷電路板製造業),墜落、滾落,1,,23750095,,廠區車道鐵皮屋頂,2268,桃園市蘆竹區大有街29巷8號,桃園市政府勞動檢查處,2018,2018-08-17,是,06
111,111,23210318,輝達營造有限公司,F營造業(其他土木工程業),墜落、滾落,1,德恩建設股份有限公司,80194611,中和板南段廠辦新建工程,B棟地上2樓施工架,2267,新北市中和區中山路2段482巷,新北市政府勞動檢查處,2018,2018-08-16,是,05
112,112,,國強保全股份有限公司,N支援服務業(保全及偵探業),墜落、滾落,1,楊梅高級中等學校,,,御風樓之水泥梯 2 樓 至 3 樓樓梯間轉角之平面地面,2268,桃園市楊梅區高獅路 5 號,桃園市政府勞動檢查處,2018,2018-08-16,是,06
113,113,23403618,興鋓工業股份有限公司,C製造業(金屬建築組件製造業),物體倒塌、崩塌,1,-,,-,-,,,臺中市勞動檢查處,2018,2018-08-16,否,07
114,114,80623660,傅裕鋼鐵有限公司,C製造業(金屬刀具及手工具製造業),墜落、滾落,1,,,民宅3樓樓頂鐵波板修繕工程,民宅3樓樓板,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-08-15,否,01
115,115,36948985,陳OO(即峰辰水下工程行),F營造業(其他專門營造業),溺斃,1,恒晨榮(香港)海運有限公司,,恆星號油輪俥葉及冷卻水門查修作業,臺中港西5碼頭之恆星號油輪船底水下,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-08-14,否,02
116,116,,林陳OO(即宏森企業社),F營造業(機電、電信及電路設備安裝業),感電,1,和平電力股份有限公司,,2018年度廠區照明設備檢修維護合約工程,和平電力股份有限公司,2282,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-08-13,否,01
117,117,05424180,倉圓企業有限公司,F營造業(其他專門營造業),墜落、滾落,1,,,民宅頂樓加蓋建物屋頂更新工程,臺北市內湖區康寧路1段82號3樓,2266,,臺北市勞動檢查處,2018,2018-08-13,否,04
118,118,,塑美貝科技股份有限公司,C製造業(塑膠原料製造業),與高溫、低溫之接觸,1,,,,水池作業區,,,經濟部加工出口區管理處,2018,2018-08-10,否,10
119,119,00423107,台灣電力股份有限公司基隆區營業處,D電力及燃氣供應業(電力供應業),感電,1,台灣電力股份有限公司基隆區營業處,00423107,107年度變壓器及配電設備檢修工作,台灣電力股份有限公司基隆區營業處配電中心變壓器檢測作業區,2265,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-08-08,否,01
120,120,D120911508,施OO,F營造業(建物完工裝修工程業),墜落、滾落,1,黃OO等5人,-,永康區大橋一街247巷54弄社區住宅外牆修繕工程,台南市永康區大橋一街247巷54弄,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-08-07,否,03
121,121,,陳OO,N支援服務業(其他清潔服務業),被夾、被捲,1,王OO,,,,,,新北市政府勞動檢查處,2018,2018-08-07,否,05
122,122,12951378,凱瑋實業有限公司,H運輸及倉儲業(其他運輸輔助業),感電,1,臺北捷運公司,84894989,淡水站地下停車場燈具更換工作,新北市淡水區淡水捷運站地下停車場,,,新北市政府勞動檢查處,2018,2018-08-06,否,05
123,123,64000408,雲林縣口湖鄉公所,O公共行政及國防；強制性社會安全(政府機關),墜落、滾落,1,無,,無,於行進中之資源回收車車後升降台墜落至道路,2275,雲林縣口湖鄉海口故事露營園區旁道路,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-08-04,是,02
124,124,,雲林縣口湖鄉公所(清潔隊),O公共行政及國防；強制性社會安全(政府機關),墜落、滾落,1,無,,無,於行進中之資源回收車車後升降台墜落至道路,,雲林縣口湖鄉海口故事露營園區旁道路,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-08-04,是,02
125,125,28721850,雄宇事業有限公司,C製造業(塑膠皮、板及管材製造業),感電,1,-,,-,雄宇事業有限公司廠內壓出機旁,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-08-02,否,03
126,126,22914232,忠群螺絲五金股份有限公司楊梅廠 ,C製造業(未分類其他金屬製品製造業),感電,1,,22914232,,忠群螺絲五金股份有限公司楊梅廠二樓倉庫空壓機區,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-08-01,否,01
127,127,,江OO,N支援服務業(綠化服務業),物體倒塌、崩塌,1,林OO,,無,住家庭院,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-08-01,否,02
128,128,-,徐OO,F營造業(其他土木工程業),墜落、滾落,1,張OO,-,臺南市新市區三舍里三舍168之3號屋頂採光浪板更換工程,屋頂,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-08-01,否,03
129,129,12778504,鴻發有限公司,C製造業(未分類其他紙製品製造業),墜落、滾落,1,,12778504,屋頂作業,鴻發有限公司（舊廠）,2269,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-30,否,01
130,130,66022595,嘉義市政府環境保護局,O公共行政及國防；強制性社會安全(政府機關),墜落、滾落,1,-,-,-,嘉義市自由路與遠東街口,2276,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-07-30,否,03
131,131,98986468,秀傳企業社,F營造業(建築工程業),墜落、滾落,1,無,98986468,(105)桃市都建執照字第會龍0031號住宅新建工程,屋突1層樓梯間,2268,桃園市龍潭區華南路一段63巷11號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-26,是,01
132,132,,廣來企業行,F營造業(整地、基礎及結構工程業),衝撞,1,無,,無,廣來企業行之停車場,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-07-26,否,02
133,133,28054913,尊弘環保股份有限公司,E用水供應及污染整治業(非有害廢棄物處理業),物體倒塌、崩塌,1,臺東縣環境保護局,12072210,臺東市建農垃圾衛生掩埋場活化統包工程,臺東市建農垃圾衛生掩埋場,2281,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-07-26,否,03
134,134,,陳00(即廣來企業行),F營造業(整地、基礎及結構工程業),衝撞,1,-,,-,-,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-07-24,否,02
135,135,27801497,悟纈有限公司,F營造業(庭園景觀工程業),公路交通事故,2,交通部公路總局第二區養護工程處(台中工務段),,107年度臺中段轄區省道台17線、快速道路台61線路容清理工作,臺中市大甲區建興里西濱快速公路133公里處南下車道,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-07-24,否,02
136,136,99053915,五匠廣告企業社,M專業、科學及技術服務業(廣告業),感電,1,-,,-,從事掛設帆布作業,2279,-,高雄市政府勞工局勞動檢查處,2018,2018-07-24,是,09
137,137,,黃OO,F營造業(其他土木工程業),墜落、滾落,1,國立臺北科技大學附屬桃園農工高級中等學校,,北科附工-圖書館1樓-自主學習教室整修工程,國立臺北科技大學附屬桃園農工高級中等學校圖書館,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-22,否,01
138,138,54899375,米迪詩國際股份有限公司,E用水供應及污染整治業(資源回收處理業),墜落、滾落,1,永茂環科股份有限公司,55716438,水霧工程,永茂環科股份有限公司A區工廠1樓內,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-21,否,01
139,139,,王OO、蘇OO、廖OO、姚OO,F營造業(建物完工裝修工程業),墜落、滾落,1,白OO,,清水區吳厝路住宅修建工程,臺中市清水區吳厝路90巷11號,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-07-21,否,02
140,140,16734704,連旺實業有限公司,C製造業(棉毛梭織布業),墜落、滾落,1,,16734704,,鍋爐房,2268,桃園市大園區中山北路263號,桃園市政府勞動檢查處,2018,2018-07-21,是,06
141,141,16411063,晨悅工業有限公司,C製造業(污染防治設備製造業),感電,1,,16411063,旋風集塵器電焊作業,晨悅工業有限公司廠房旁空地,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-20,否,01
142,142,,陳OO,G批發及零售業(水產品批發業),感電,1,-,,-,高雄市湖內區劉家段1319地號之魚塭,2279,,高雄市政府勞工局勞動檢查處,2018,2018-07-20,否,09
143,143,,劉OO,A農、林、漁、牧業(內陸養殖業),感電,1,-,,,高雄市湖內區劉家段1294地號魚塭,2279,高雄市湖內區劉家段1294地號魚塭,高雄市政府勞工局勞動檢查處,2018,2018-07-20,是,09
144,144,,東霖土木包工業,F營造業(公用事業設施工程業),與高溫、低溫之接觸,1,,,107年度麻豆地區灌溉（六甲站）改善工程,台南市六甲區之「107年度麻豆地區灌溉(六甲站)改善工程」工地內,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-07-18,是,03
145,145,,群益建設有限公司,F營造業(建築工程業),物體飛落,1,群益建設有限公司,,群益建設里港鄉大港洋段八戶住宅新建工程,B3戶一樓室外車庫處,2280,屏東縣里港鄉塔樓路3之10號,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-07-18,是,03
146,146,,柏原工程股份有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,,,,,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-07-17,否,02
147,147,無,陳OO,F營造業(建物完工裝修工程業),墜落、滾落,1,春池玻璃實業有限公司大庄廠,47244061,春池玻璃實業有限公司大庄廠廠房修建工程,大庄廠廠房修建工程,2269,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-16,否,01
148,148,23844354,旭源營造工程股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,鼎正有限公司,84384542,新莊區作業廠房新建工程,汽車升降機坑,2267,新北市新莊區壽山路33號之22,新北市政府勞動檢查處,2018,2018-07-14,是,05
149,149,22936572,凱亮金屬股份有限公司,C製造業(其他非金屬家具製造業),墜落、滾落,1,-,,-,廠房東南側電鍍作業區屋頂,,,臺中市勞動檢查處,2018,2018-07-10,否,07
150,150,91759468,揚潤營造股份有限公司,F營造業(建築工程業),物體飛落,1,華潤建設股份有限公司,53761393,板橋永翠H2集合住宅店舖新建工程,移動式起重機於鋼構平台進行吊掛作業場所,,新北市板橋區永翠路與藝文2街交叉口旁,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-09,是,01
151,151,27939845,良金實業有限公司,C製造業(肉類其他加工及保藏業),被撞,1,,,,集貨區,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-07-09,否,03
152,152,,京華數位科技有限公司,M專業、科學及技術服務業(廣告業),墜落、滾落,1,新傳建設有限公司,,廣告帆布拆掛工程,新傳建設有限公司新傳遠景接待會館1樓樓頂,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-08,否,01
153,153,,信榮交通貨運有限公司,N支援服務業(其他機械設備租賃業),感電,1,交通部公路總局西部濱海公路北區臨時工程處,,臺北港南堤聯外道路新建工程,新北市八里區中山路三段380號,2267,新北市八里區中山路三段380號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-08,是,01
154,154,22204680,旭中機械工程公司,C製造業(產業用機械設備維修及安裝業),被撞,1,正隆股份有限公司后里分公司,55053563,后里廠室內煤場輸煤系統工程,-,,,臺中市勞動檢查處,2018,2018-07-08,否,07
155,155,無,鈺鍠實業有限公司,F營造業(機電、電信及電路設備安裝業),公路交通事故,1,臺北市政府工務局公園路燈工程管理處,無,107年度大直橋等橋樑及河濱公園景觀照明委託管理維護案,臺北市自強隧道內道路,2266,,臺北市勞動檢查處,2018,2018-07-07,否,04
156,156,22967244,增泰砂石股份有限公司,C製造業(預拌混凝土製造業),衝撞,1,-,,-,-,,,臺中市勞動檢查處,2018,2018-07-07,否,07
157,157,76316325,中華食品實業股份有限公司,C製造業(未分類其他食品製造業),其他,1,中華食品實業股份有限公司,76316325,,中華食品實業股份有限公司廠部辦公室3樓,,,高雄市政府勞工局勞動檢查處,2018,2018-07-04,否,09
158,1,,竑利工程行,F營造業(其他專門營造業),火災,1,中國鋼鐵股份有限公司,,鋼結構及鐵工修護工程,中國鋼鐵股份有限公司煉鋼二廠LD整備工區,2279,高雄市小港區中鋼路1號,高雄市政府勞工局勞動檢查處,2018,2018-06-30,是,09
159,2,08726688,陳OO（即慶喜消防企業社）,C製造業(其他塑膠製品製造業),感電,1,,84379365,鑫恆工業股份有限公司廠房消防設備新設工程,鑫恆工業股份有限公司廠房,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-06-29,否,01
160,3,30414175,中國鋼鐵股份有限公司,C製造業(),其他交通事故,1,同事業單位,同事業單位,—,中國鋼鐵股份有限公司廠內道路碼頭路與原料一東路路口,,高雄市小港區中鋼路1號,高雄市政府勞工局勞動檢查處,2018,2018-06-27,是,09
161,4,,張○○,F營造業(建築工程業),墜落、滾落,1,○,,住宅泥作工程,外牆施工架,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-06-25,否,02
162,5,,謝OO,F營造業(其他專門營造業),墜落、滾落,1,張OO,,自宅修繕工程,桃園市八德區介壽路一段758巷,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-06-21,否,01
163,6,,農翼全企業股份有限公司工廠二廠,C製造業(金屬表面處理業),與高溫、低溫之接觸,1,,,,,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-06-16,否,02
164,7,28374802,頡登科技有限公司,C製造業(),墜落、滾落,1,吉弘生物科技股份有限公司,24389065 ,廠區油炸廢氣管拆遷移及馬達鼓風機更換工程,熟成區,,高雄市岡山區為隨里為隨東路58巷5號,高雄市政府勞工局勞動檢查處,2018,2018-06-16,是,09
165,8,,蘇OO(即精工水電行),F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,,,空壓機及衝床配線工程,裕興企業社工廠,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-06-15,否,02
166,9,,大沅企業有限公司,G批發及零售業(電子、通訊設備及其零組件批發業),墜落、滾落,1,陳OO,,住家分離式冷氣主機室外機遷移拆裝工程,3樓陽台窗口,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-06-15,否,03
167,10,84192755,建喬營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,皇鼎建設開發股份有限公司,23988653,亞太科技園區B棟新建工程,地樑,2267,新北市汐止區新台五路2段與保新街口,新北市政府勞動檢查處,2018,2018-06-14,是,05
168,11,84767581,陽明營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,創景建設有限公司,28915820,E棟東側處,桃園市楊梅區青山一街101號旁,2268,桃園市楊梅區青山一街101號旁,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-06-13,是,01
169,12,12841160,宥禾機械有限公司,C製造業(產業用機械設備維修及安裝業),墜落、滾落,1,-,,-,從事固定式起動機直行樑擋板切割作業內容時，擋板彈回致重心不穏墜落,2279,高雄市燕巢區安招路246號,高雄市政府勞工局勞動檢查處,2018,2018-06-11,是,09
170,13,,郭OO(自然人),C製造業(產業用機械設備維修及安裝業),與有害物等之接觸,2,,,冷凍系統檢修工程,發春陸號漁船,2279,,高雄市政府勞工局勞動檢查處,2018,2018-06-10,否,09
171,14,,李○○(即義慶企業社),F營造業(建物完工裝修工程業),墜落、滾落,1,謝OO(自然人),,謝OO自用住宅採光罩裝設工程,4樓北側陽台處,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-06-08,否,03
172,15,96979949,中華電信股份有限公司臺灣北區電信分公司,J資訊及通訊傳播業(有線電信業),物體飛落,1,,,,中華電信股份有限公司臺灣北區電信分公司供應處北區庫,2266,,臺北市勞動檢查處,2018,2018-06-08,否,04
173,16,,陞光電器有限公司,G批發及零售業(家用電器零售業),墜落、滾落,1,,,,,,,新北市政府勞動檢查處,2018,2018-06-08,否,05
174,17,54889073,睿騰興業有限公司,F營造業(其他建築設備安裝業),墜落、滾落,1,明善寺,-,「鐘樓鋼梯+圓形H鋼架平台」工程,合梯,,南投縣中寮鄉竹坑巷41-1號,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-06-06,是,02
175,18,15763125,羅OO(即協縉工程行) ,F營造業(建物完工裝修工程業),墜落、滾落,1,北鋼有限公司,28659075,廠房鐵門施作工程,,,,新北市政府勞動檢查處,2018,2018-06-06,否,05
176,19,24675665,成濟營造有限公司,F營造業(建築工程業),墜落、滾落,1,黃OO、莊OO、邱OO、莊OO、職OO,S121660226,黃OO、莊OO、邱OO、莊OO、職OO店鋪、辦公室、集合住宅新建工程,本工程工地東邊外牆施工架,2278,台南市南區金華路二段228巷15號旁,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-06-01,是,03
177,20,T102552899,林OO,A農、林、漁、牧業(內陸養殖業),溺斃,1,林OO,T102552899,-,魚塭,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-05-31,否,03
178,21,86845746,萬代福營造有限公司,F營造業(建築工程業),衝撞,1,佳泰建設股份有限公司,17804207,佳泰建設股份有限公司新建工程102-1660,一樓大廳,2268,桃園市中壢區青商路300號旁工地,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-05-25,是,01
179,22,66596516,立勝營造有限公司 ,F營造業(其他土木工程業),墜落、滾落,1,經濟部水利署第五河川局,64001407,貴舍排水台19線上游段治理工程,本工程之樁號5+940左岸處,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-05-25,否,03
180,23,70654678,勝暉工程有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,-,無(自然人),-,廠房東南側C型鋼第7層墜落,,,高雄市政府勞工局勞動檢查處,2018,2018-05-25,否,09
181,24,80482839,宥林工程有限公司,F營造業(其他土木工程業),墜落、滾落,1,台灣自來水股份有限公司中區工程處,5387158,寓埔取水口及原水抽水站工程,地下水池開挖區,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-05-21,否,02
182,25,,邱OO,A農、林、漁、牧業(內陸養殖業),感電,1,-,,-,手持合梯接觸隔壁漏電金屬浪板而感電,2279,-,高雄市政府勞工局勞動檢查處,2018,2018-05-19,是,09
183,26,80291769,京揚工程科技股份有限公司,M專業、科學及技術服務業(工程服務及相關技術顧問業),與有害物等之接觸,2,嘉義縣政府,66015102,嘉義縣太保及擴大縣治都市計畫區暨高鐵特定區污水下水道系統整併檢討規劃委託技術服務,嘉義區監理站前下水道人孔編號X6處,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-05-18,否,03
184,27,96907376,信創營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,新富開發股份有限公司,24454656,（101建246）新富開發股份有限公司新建工程,地下2樓消防泵浦室,2266,臺北市中正區仁愛路1段23巷6號,臺北市勞動檢查處,2018,2018-05-17,是,04
185,28,,欣築營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,新遠開發有限公司,,招牌新建工程,屋頂採光罩,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-05-16,否,02
186,29,R122711918,蕭OO,F營造業(建物完工裝修工程業),墜落、滾落,1,黃OO,R100699208,臺南市後壁區菁寮里菁寮86之8號住宅3樓鐵皮屋拆除工程,住宅3樓,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-05-16,否,03
187,30,16702180,明益聯合實業有限公司,,墜落、滾落,1,,,,屋頂採光罩從事有線電視配線作業,,高雄市前鎮區永豐路175號,高雄市政府勞工局勞動檢查處,2018,2018-05-16,是,09
188,31,,新竹瓦斯股份有限公司,D電力及燃氣供應業(氣體燃料供應業),物體飛落,1,總誼建設有限公司,,竹北市十興路305巷(公園苑)大樓表外管工程,新竹縣竹北市十興路305巷13弄旁工地C棟北側,,新竹縣竹北市十興路305巷13弄旁工地,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-05-15,是,01
189,32,,-,F營造業(建築工程業),墜落、滾落,1,天順祥開發建設有限公司,53502925,天順祥開發建設有限公司新建工程,工地B區5樓外側施工架上,,,臺中市勞動檢查處,2018,2018-05-12,否,07
190,33,84159518,富麒機械有限公司,C製造業(金屬建築組件製造業),墜落、滾落,1,太盟實業股份有限公司,60316088,拆換木材倉庫屋頂工程,在高約10公尺以石綿板構築之屋頂從事作業，踏穿石綿瓦屋頂墜落至地面,,苗栗縣苑裡鎮苑坑里5鄰苑坑48之2號,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-05-11,是,02
191,34,28942544,田鋼興業有限公司,F營造業(整地、基礎及結構工程業),感電,1,楊OO,T121420394,楊OO鋼構廠房新建工程,本工地東面鋼構位置,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-05-10,否,03
192,35,86982430,建埕營造有限公司,F營造業(建築工程業),溺斃,1,臺南市政府警察局佳里分局,74508903,臺南市政府警察局佳里分局(含佳里派出所)耐震補強工程,西側外部基礎坑處,,臺南市佳里區忠孝路7號,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-05-09,是,03
193,36,,大陸工程股份有限公司,F營造業(公用事業設施工程業),墜落、滾落,1,臺北市政府捷運工程局北區工程處,,新莊線CK570J區段標新莊線新莊機廠及O59車站西側至新莊機廠間隧道工程,第2人行陸橋東側W2~W3牆間之系統施工架,2267,新北市新莊區中正路746巷1號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-05-08,是,01
194,37,,長偉機電行,G批發及零售業(建材零售業),與有害物等之接觸,3,文化師苑社區管理委員會,,,高雄市苓雅區同慶路130號之文化師苑社區地下二樓廢水池B,2279,高雄市苓雅區同慶路130號,高雄市政府勞工局勞動檢查處,2018,2018-05-07,是,09
195,38,22529081,暘銘企業有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,暘銘企業有限公司,22529081,暘銘企業有限公司廠房新建工程,高空工作車伸臂工作台距地面高度約735公分,,,高雄市政府勞工局勞動檢查處,2018,2018-05-07,否,09
196,39,,暘銘企業有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,暘銘企業有限公司,,暘銘企業有限公司廠房新建工程,高雄市大寮區翁公園段2008-50等1筆地號,2279,高雄市大寮區翁公園段2008-50等1筆地號,高雄市政府勞工局勞動檢查處,2018,2018-05-07,是,09
197,40,E10027446101,-,F營造業(其他專門營造業),物體倒塌、崩塌,1,高雄市政府水利局,26037072,高雄市路竹區金平路雨水下水道工程,於水平支撐下方，遭掉落之橫擋壓住,,高雄市路竹區金平路與一甲路口,高雄市政府勞工局勞動檢查處,2018,2018-05-04,是,09
198,41,23344962,齊裕營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,興富發建設股份有限公司,12305479,興富發建設竹北市台科段24地號新建工程,興富發建設竹北市台科段24地號新建工程基地北側鄰房前庭院雨遮之玻璃採光罩處,,興富發建設竹北市台科段24地號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-05-03,是,01
199,42,24869254,鈺輝股份有限公司,C製造業(自行車零件製造業),火災,9,,,-,該公司手工研磨區,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-05-02,否,02
200,43,89507038,北美洲通運有限公司,H運輸及倉儲業(鐵路運輸業),被撞,1,聯美林業股份有限公司,89655641,貨櫃載運作業,長榮台中港貨櫃集散場,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-05-02,否,02
201,44,47183310,啟森營造股份有限公司,F營造業(建築工程業),被刺、割、擦傷,1,新春建設股份有限公司,27448502,台南市中西區建興段飯店新建工程,本工程12樓樓板C7柱處旁,2278,台南市中西區永福路一段與和意路口,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-04-29,是,03
202,45,80241473,家鎂營造有限公司,F營造業(建築工程業),墜落、滾落,1,觀美建設有限公司,24867278,新竹市育賢段住宅新建工程,地上4樓外牆施工架,,新竹市明湖路296號旁工地,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-04-27,是,01
203,46,,陳oo(即清成企業社),F營造業(其他土木工程業),衝撞,1,宜蘭縣政府,,四結排水(0K+000~0K+560)護岸整建緊急工程,宜蘭縣五結鄉國民中路附近,,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-04-26,否,01
204,47,35412204,華新麗華股份有限公司鹽水廠,C製造業(鋼鐵軋延及擠型業),墜落、滾落,1,華新麗華股份有限公司鹽水廠,35412204,-,煉鋼部真空精煉爐第3號爐旁,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-04-25,否,03
205,48,24944107,好室達室內裝修有限公司,,火災,1,高OO,無,天母區高公館吉宅新建工程案,屋內2樓,2266,,臺北市勞動檢查處,2018,2018-04-25,否,04
206,49,,三信報驗股份有限公司,H運輸及倉儲業(報關業),被撞,1,,,,基隆港西20號碼頭中國貨櫃運輸股份有限公司基隆分公司5A貨櫃暫存區海側吊櫃車道第3段處,,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-04-23,否,01
207,50,4124030,王OO,F營造業(建築工程業),墜落、滾落,1,交通部高速公路局南區養護工程分局,4124030,國道3號白河段瀝青混凝土路面整修工程(107),台南市新化區之國道3號南下349K+536處,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-04-23,否,03
208,51,G121906773,簡○○,F營造業(冷凍、空調及管道工程業),感電,1,徐○○(即日昇家電企業社),42243063,,陽臺,,,新北市政府勞動檢查處,2018,2018-04-23,否,05
209,52,59254541,翔陽鋼品有限公司,F營造業(),墜落、滾落,1,尚承鋼鐵股份有限公司,27208480,尚承鋼鐵股份有限公司鍍鋅線廠房新建工程,鍍鋅廠南側高度約8.5公尺之水平C型鋼樑,,,高雄市政府勞工局勞動檢查處,2018,2018-04-22,否,09
210,53,,永裕鋼鐵工程股份有限公司,F營造業(其他專門營造業),墜落、滾落,1,永成環科股份有限公司,,永成環科廠房新建工程,地上6樓5E柱的2節接3節柱,2268,桃園市觀音區環科路231號對面,桃園市政府勞動檢查處,2018,2018-04-20,是,06
211,54,,中國鋼鐵股份有限公司,C製造業(鋼鐵冶鍊業),其他交通事故,1,,,,,2279,,高雄市政府勞工局勞動檢查處,2018,2018-04-20,否,09
212,55,21344993,-,F營造業(),墜落、滾落,1,宏璟建設股份有限公司,22344508,日月光高雄廠楠梓第二園區D棟(K24)廠房大樓新建工程,7樓西北側A4客貨梯區模板組立作業區,,,經濟部加工出口區管理處,2018,2018-04-20,否,10
213,56,,-,F營造業(),墜落、滾落,1,仙菓有限公司,23389600,鐵窗隙縫修補作業,仙菓有限公司廠房東側鐵窗,,,臺中市勞動檢查處,2018,2018-04-18,否,07
214,57,16209589,嘉里醫藥物流股份有限公司桃園所,H運輸及倉儲業(汽車貨運業),墜落、滾落,1,嘉里醫藥物流股份有限公司-桃園所,-,-,碼頭區,,,桃園市政府勞動檢查處,2018,2018-04-16,否,06
